QStation1ID,QStation2ID,Departure-Timestamp,Arrival-Timestamp,Measurement-Timestamp,Price,Station1ID,Station2ID,Station1Name,Station2Name,TransfersNeeded
8098549,8010101,1532205960,1532209260,1521402486,37.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,3
8098549,8010101,1532173080,1532186640,1521402486,43.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,0
8098549,8010101,1532177460,1532184900,1521402486,43.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,1
8098549,8010101,1532154960,1532168940,1521402486,89.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,0
8098549,8010101,1532183760,1532197740,1521402486,89.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,0
8098549,8010101,1532176560,1532182740,1521402486,122.50,8002549,8010101,Hamburg Hbf,Erfurt Hbf,1
8098549,8010101,1532155860,1532163300,1521402486,33.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,1
8098549,8010101,1532158680,1532172480,1521402486,33.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,0
8098549,8010101,1532162160,1532168340,1521402486,33.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,1
8098549,8010101,1532165880,1532179440,1521402486,33.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,0
8098549,8010101,1532180280,1532193840,1521402486,33.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,0
8098549,8010101,1532180280,1532186460,1521402486,33.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,1
8098549,8010101,1532184660,1532192100,1521402486,33.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,1
8098549,8010101,1532187300,1532193660,1521402486,33.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,2
8098549,8010101,1532187300,1532193660,1521402486,33.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,1
8098549,8010101,1532202660,1532209980,1521402486,33.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,2
8098549,8010101,1532202660,1532209980,1521402486,33.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,1
8098549,8010101,1532149260,1532156400,1521402486,43.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,2
8098549,8010101,1532167260,1532174400,1521402486,43.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,1
8098549,8010101,1532170860,1532178060,1521402486,49.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,2
8098549,8010101,1532161440,1532169300,1521402486,53.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,2
8098549,8010101,1532147760,1532161740,1521402486,67.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,0
8098549,8010101,1532148480,1532156100,1521402486,67.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,1
8098549,8010101,1532169360,1532183340,1521402486,67.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,0
8098549,8010101,1532141760,1532146800,1521402486,29.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,2
8098549,8010101,1532145300,1532152800,1521402486,29.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,1
8098549,8010101,1532152980,1532160060,1521402486,29.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,1
8098549,8010101,1532181660,1532188800,1521402486,29.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,1
8098549,8010101,1532185260,1532192400,1521402486,29.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,2
8098549,8010101,1532188860,1532196000,1521402486,29.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,1
8098549,8010101,1532205960,1532209260,1521402486,29.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,5
8098549,8010101,1532205960,1532209260,1521402486,29.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,4
8098549,8010101,1532247840,1532255700,1521402490,79.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,2
8098549,8010101,1532256660,1532264100,1521402490,79.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,1
8098549,8010101,1532263860,1532271300,1521402490,79.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,1
8098549,8010101,1532257260,1532264460,1521402490,77.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,2
8098549,8010101,1532260860,1532268000,1521402490,77.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,1
8098549,8010101,1532268060,1532275200,1521402490,77.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,1
8098549,8010101,1532241360,1532255340,1521402490,89.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,0
8098549,8010101,1532237880,1532251440,1521402490,24.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,0
8098549,8010101,1532248560,1532254740,1521402490,49.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,1
8098549,8010101,1532271060,1532278500,1521402490,33.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,1
8098549,8010101,1532273700,1532280060,1521402490,33.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,2
8098549,8010101,1532273700,1532280060,1521402490,33.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,1
8098549,8010101,1532250060,1532257200,1521402490,59.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,2
8098549,8010101,1532271660,1532278800,1521402490,59.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,2
8098549,8010101,1532259480,1532273040,1521402490,67.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,0
8098549,8010101,1532266680,1532272860,1521402490,67.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,1
8098549,8010101,1532270160,1532284140,1521402490,67.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,0
8098549,8010101,1532228160,1532238840,1521402490,19.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,1
8098549,8010101,1532277360,1532291580,1521402490,19.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,0
8098549,8010101,1532289060,1532296380,1521402490,19.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,1
8098549,8010101,1532292660,1532299860,1521402490,19.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,1
8098549,8010101,1532246460,1532253600,1521402490,29.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,1
8098549,8010101,1532253660,1532260800,1521402490,29.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,1
8098549,8010101,1532275260,1532282400,1521402490,29.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,1
8098549,8010101,1532234880,1532242500,1521402490,29.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,1
8098549,8010101,1532235660,1532242800,1521402490,29.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,2
8098549,8010101,1532239380,1532246460,1521402490,29.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,1
8098549,8010101,1532242260,1532249700,1521402490,29.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,1
8098549,8010101,1532242860,1532250000,1521402490,29.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,2
8098549,8010101,1532245080,1532258880,1521402490,29.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,0
8098549,8010101,1532280960,1532295180,1521402490,29.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,0
8098549,8010101,1532278860,1532286000,1521402490,49.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,1
8098549,8010101,1532252280,1532265840,1521402490,59.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,0
8098549,8010101,1532266680,1532280240,1521402490,59.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,0
8098549,8010101,1532264460,1532271660,1521402490,89.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,2
8098549,8010101,1532255760,1532269740,1521402490,101.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,0
8098549,8010101,1532262960,1532276940,1521402490,101.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,0
8098549,8010101,1532269440,1532277300,1521402490,115.90,8002549,8010101,Hamburg Hbf,Erfurt Hbf,2
